"EVID ID","Filename","Date Formatted","Subject","Message ID","Domain","Email Address","File Size (KB)","SHA256","SHA512","file_category","Raw URL","storage_path","ID","file_number","Modified (A)","Modified (B)","Notes"
"EVID-138","250715 - Fwd_ VCAT Application R202518214_00  Challenge to Notice to Vacate - CAAV=8vvztDLWS+Bg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com.pdf","15/07/2025","250715 - Fwd_ VCAT Application R202518214_00  Challenge to Notice to Vacate","CAAV=8vvztDLWS+Bg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com","gmail.com","CAAV=8vvztDLWS+Bg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com","66.49","89ca6279131998a1415484ab6d65d67e4e4526509dd0b223a83d1b8e5a625f51","f21be475f0646f2488a066d6066b881c156a620dc5e33d0ed5848a1050c937abe85b8cc9720e4037729fe3abc896b560b72edc4de6c53cfd4a3f98ab18bcd48f","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Fwd_%20VCAT%20Application%20R202518214_00%20%20Challenge%20to%20Notice%20to%20Vacate%20-%20CAAV=8vvztDLWS%2BBg=Es0fJttbtsjFREbC4GQ=NJk7sYiPMRMtA@mail.gmail.com.pdf","Root","138","138","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-139","250715 - Re_ Your VCAT application_ more information needed- VCAT reference_ R202518214 - CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com.pdf","15/07/2025","250715 - Re_ Your VCAT application_ more information needed- VCAT reference_ R202518214","CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com","gmail.com","CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com","101.99","0d0a9c6bd7f6e7674026470a23a0aa29db91a692a76d7ec4c861bb5349cd596d","419b1d745d3f8e2888a1d636ac993049734b4a961e23a51eaed020f5f2fa0c1e6b2c60582c476c8d22c2f83df78077e1eb34756fbd7e8d5a84d77aa92d3ddab4","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Re_%20Your%20VCAT%20application_%20more%20information%20needed-%20VCAT%20reference_%20R202518214%20-%20CAAV=8vt7RDekoOznVjEh_HSrTmBXTUsJU9h9YJV4gGeRvYBqBg@mail.gmail.com.pdf","Root","139","139","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-140","250715 - VCAT RDRV account email verification code - 68752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com.pdf","15/07/2025","250715 - VCAT RDRV account email verification code","68752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com","mx.google.com","68752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com","45.93","e3f41086aed78be107681dc36a786d292f7a5556916ecfcda9ea3b8204300b01","cddb6a3a2d54ceb49a3130185a41dd389a3b8c16f7ada799577dcb7bd165a5f2d45370297a2f3a3bc06b963c08f44a5fc8c68bcbae1f815abc15668fd36ad216","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068752515.050a0220.3bf39c.b438SMTPIN_ADDED_BROKEN@mx.google.com.pdf","Root","140","140","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-141","250715 - Your VCAT application_ more information needed- VCAT reference_ R202518214 - SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf","15/07/2025","250715 - Your VCAT application_ more information needed- VCAT reference_ R202518214","SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com","outlook.com","SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com","91.64","3f4ab960c631e88cedace6f5a901099fdfb85a283c2f2b0e12492a887f78d4dc","f77a0434623b1c423f4135f7e8613a8c6de6af4a8faf71ef0013492546b2b31f3ed7a6e29c15b553942b2be0f338fcb79db3eaaa7725895a68bf7f976920182b","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715%20-%20Your%20VCAT%20application_%20more%20information%20needed-%20VCAT%20reference_%20R202518214%20-%20SYAPR01MB2544CA2C902FB8B99013A09EA357A@SYAPR01MB2544.ausprd01.prod.outlook.com.pdf","Root","141","141","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-142","250715-VCAT Application R202518214_00 – Notice to Vacate Challenge.pdf","15/07/2025","VCAT Application R202518214_00 – Notice to Vacate Challenge","N/A","N/A","N/A","66.91","8098239e4ab261b4fd43f923e228a2968f7bf9a3bf1745673f1afb48bfcc2f71","15d8ea1386ab0e4c5c672674cbe1f3347071c32e3169c0b5017f1a3c931c8af9b48ebe4628d44b894f6ba3beb4776f5b557ac356c40f5113054b365e2cf41c10","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250715-VCAT%20Application%20R202518214_00%20%E2%80%93%20Notice%20to%20Vacate%20Challenge.pdf","Root","142","142","15/07/2025 18:34","15/07/2025 18:34","Duplicate of EVID-134"
"EVID-143","250717 - VCAT RDRV account email verification code - 6878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com.pdf","17/07/2025","250717 - VCAT RDRV account email verification code","6878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com","mx.google.com","6878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com","47.98","95ea65762da4266822d81e53a093b4e80e416dc8e056f5ee84f60d0b8f3d63cb","fd8abb438618643799b7890102f944211255b77d1ecd2d8800c7871e04b8c45306ef233d97d2033ddcfd68afe1acabdbe13a3409f06d71593f8ec593c0fac8d3","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250717%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%206878e59e.050a0220.24d944.5720SMTPIN_ADDED_BROKEN@mx.google.com.pdf","Root","143","143","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-144","250721 - VCAT Application  Possession of Property (Ref_ R202518589_00) - hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3.pdf","21/07/2025","250721 - VCAT Application  Possession of Property (Ref_ R202518589_00)","hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3","geopod-ismtpd","hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3","111.61","781ed947b5aef990e1316c1d57ec9438223c11c331b334956cb93563baba7b90","c4fddbb74dd433106e984812760005a2a89a525415184d9b054e0292ddbd0f6c8783c2df1f7b65817e9c01cb461ea2cfcb415a9af9462bed52838aec10f7405c","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721%20-%20VCAT%20Application%20%20Possession%20of%20Property%20(Ref_%20R202518589_00)%20-%20hIoXF-zUSZKlbr8YXGcelg@geopod-ismtpd-3.pdf","Root","144","144","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-145","250721 - VCAT has opened a case R202518589_00 about  1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 856780728.23503.1753079881062@P03465.dojvic.justice.vic.gov.au.pdf","21/07/2025","250721 - VCAT has opened a case R202518589_00 about  1803_243 Franklin Street, MELBOURNE, VIC, 3000","856780728.23503.1753079881062@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","856780728.23503.1753079881062@P03465.dojvic.justice.vic.gov.au","185.41","649ace3854501b3473370718c477b782d62fe81f19ab43bb02aaedc605411e79","2938afa5b2ae48a7e5d641470557f125c96429bbfee66e4752aa8d2151f436102bf5bc5bd1c2e9d7b4f5a059f7e26c37b225a11d301fc63f76be80617a88299f","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721%20-%20VCAT%20has%20opened%20a%20case%20R202518589_00%20about%20%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20856780728.23503.1753079881062%40P03465.dojvic.justice.vic.gov.au.pdf","Root","145","145","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-146","250721-VCAT APPLICATION - POSSESSION.pdf","21/07/2025","VCAT APPLICATION","N/A","N/A","N/A","12.74","cdc8658c113e3bb661d71f73b93f9e828fc28dfb5f8add763bf6fdc82f5df96e","06d7fb434feb7f75a251a49f8f35b79cada42223fa3a4fdd9407b19c7b23a5d48616607878d8c2e7a651d9701918320ecc718345b4ee747e460c1ad04a7198fe","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250721-VCAT%20APPLICATION%20-%20POSSESSION.pdf","Root","146","146","21/07/2025 15:36","21/07/2025 15:36",""
"EVID-147","250722 - Hearing scheduled for R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 1299007298.765.1753163281348@P03465.dojvic.justice.vic.gov.au.pdf","22/07/2025","250722 - Hearing scheduled for R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000","1299007298.765.1753163281348@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","1299007298.765.1753163281348@P03465.dojvic.justice.vic.gov.au","191.54","16540f18915e5fe525af8b4a8efb03d28065246a1934f1861947f85d6a21d940","946068ba6411ff6d27d4a527ad7b4a90c81905eb1cc8c5f6e3c547f8bae73c3ee2e2ea44dc4a4538ac9c2c9420e4f1e2a6c491ba840b73119724d7320d3cabd9","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20Hearing%20scheduled%20for%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201299007298.765.1753163281348%40P03465.dojvic.justice.vic.gov.au.pdf","Root","147","147","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-148","250722 - Re_ VCAT Application R202518214_00  Challenge to Notice to Vacate - G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14.pdf","22/07/2025","250722 - Re_ VCAT Application R202518214_00  Challenge to Notice to Vacate","G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14","geopod-ismtpd","G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14","114.85","f0330775d9bf7d0dd61783e3360ea287cf95d4e5c36c120f5cd923055135d01b","073e931af12164a16307e6dedbc648400d844693e9324947b7811f751c0ccc99aa4b0f156f262d5f6d25a02e54553742ffd1c12eb1cb1d1f5240cc30b5548a64","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20Re_%20VCAT%20Application%20R202518214_00%20%20Challenge%20to%20Notice%20to%20Vacate%20-%20G7typ2VnQfuqdtQgM6bQWQ@geopod-ismtpd-14.pdf","Root","148","148","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-149","250722 - VCAT order made about R202518214_00 243 Franklin St, Unit1803, MELBOURNE, VIC, 3000 - 1206100674.24049.1753137910788@P03465.dojvic.justice.vic.gov.au.pdf","22/07/2025","250722 - VCAT order made about R202518214_00 243 Franklin St, Unit1803, MELBOURNE, VIC, 3000","1206100674.24049.1753137910788@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","1206100674.24049.1753137910788@P03465.dojvic.justice.vic.gov.au","132.47","a5c46962b953313427a246eae4bceb088352301e3ec579a624c2aa1f6278e286","aebbe203e092b547268290efc4d1dd0a1727f9b1c475ab9ca5092f9fbd5510d7e48d61fbe2ddd4f9668ccb3d4088959ed384ccd83fac483ffd7cf407eee3194a","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722%20-%20VCAT%20order%20made%20about%20R202518214_00%20243%20Franklin%20St%2C%20Unit1803%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201206100674.24049.1753137910788%40P03465.dojvic.justice.vic.gov.au.pdf","Root","149","149","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-150","250722-order_194615752283.pdf","22/07/2025","order_194615752283","N/A","N/A","N/A","18.58","c9f381ba2c7e7e2dc8f8e02a27ab77651c387c5d94687799352cb3eb8b7d3c67","2ea21e5d981021867806a86f1dc3804917d0c54356b48325c7c884b58e21778e2ecb7eb0a926c3e1f096222adba4225ca508f03d015c35d39c4d70f4ff4cc4d1","Court Order","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250722-order_194615752283.pdf","Root","150","150","22/07/2025 15:56","22/07/2025 15:56",""
"EVID-151","250723 - VCAT RDRV account email verification code - 68807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com.pdf","23/07/2025","250723 - VCAT RDRV account email verification code","68807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com","mx.google.com","68807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com","48.73","0da4b49a406222e222687d2b3da93e8e54001b482252736b4245463229efaad1","72b9c027483ecb82368e305ad9eb428e6ba9ec7d22495a3db3a40850921da839e247de67e0562160b85c6c906f51075112fb054e0acc3d9242da330f04c157dc","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ed3.250a0220.217caa.9cd6SMTPIN_ADDED_BROKEN@mx.google.com.pdf","Root","151","151","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-152","250723 - VCAT RDRV account email verification code - 68807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com.pdf","23/07/2025","250723 - VCAT RDRV account email verification code","68807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com","mx.google.com","68807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com","47.96","e108c0a6a19d5a1976b67722ed994f7569d442557200b8440b184cf0cdbd56dc","615a6e0f16bbcc0a2c4aad4c80bcb91d63909283c0d7e0ddf775785b8e8fd0a1e3794b0772bcae5878c64e6c9cd80bd26b3cb7d043da62a4eacb51c6ee7ef0fa","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ed3.250a0220.27fbf3.6f8dSMTPIN_ADDED_BROKEN@mx.google.com.pdf","Root","152","152","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-153","250723 - VCAT RDRV account email verification code - 68807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com.pdf","23/07/2025","250723 - VCAT RDRV account email verification code","68807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com","mx.google.com","68807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com","47.66","dc71f854d97d7dd8e6954ae318951f08b890aec5f640cf140bb995aa0f4139f1","3738f5205806b1c4d0f97dede15379f28750a41c896719b2b33875d49aacade8fdc6f31000af42f42a699f32decf83f938db011c95bf49c4082ee0b631423929","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20RDRV%20account%20email%20verification%20code%20-%2068807ee7.050a0220.1c346d.5772SMTPIN_ADDED_BROKEN@mx.google.com.pdf","Root","153","153","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-154","250723 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 1156002951.2709.1753224327078@P03465.dojvic.justice.vic.gov.au.pdf","23/07/2025","250723 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000","1156002951.2709.1753224327078@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","1156002951.2709.1753224327078@P03465.dojvic.justice.vic.gov.au","133.95","c6c71c9c9dfcf8b17de6f706fe60ac002411df724259622baa6dd1a1cf2ec3ff","09bcd6d8499c572f99fe53ca42ac092cd155dc6def1c5eca00b05b566e816723a73c96830569ab51cc9fcea6b638ea8874e6bb9cfa57456f27cbe6e6181def71","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250723%20-%20VCAT%20order%20made%20about%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%201156002951.2709.1753224327078%40P03465.dojvic.justice.vic.gov.au.pdf","Root","154","154","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-155","250724 - VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com.pdf","24/07/2025","250724 - VCAT evidence link R202518589 about 1803_243 Franklin Street, MELBOURNE, VIC, 3000","SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com","outlook.com","SY7PR01MB83498DDC1220D44EBAA28BC28C5FA@SY7PR01MB8349.ausprd01.prod.outlook.com","109.73","796d57e84e6d86b447345449288f6559a2258ad54c89dfd1918bacd8cb13785b","149e75e54b1f41c4948e1b226dae02cd0c095daad893bbec481bb2ea511ab831ce3c96244653e048e41b4e7dde3ea4a18ff27195b5dcb00ca2de113abb204b71","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250724%20-%20VCAT%20evidence%20link%20R202518589%20about%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20SY7PR01MB83498DDC1220D44EBAA28BC28C5FA%40SY7PR01MB8349.ausprd01.prod.outlook.com.pdf","Root","155","155","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-156","250725 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000 - aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2.pdf","25/07/2025","250725 - Receipt of payment for 1803_243 Franklin Street, Melbourne VIC 3000","aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2","geopod-ismtpd","aDfCZq7LRBeV4zXEbE4NWg@geopod-ismtpd-2","76.89","67267d6556ce4f71c06efeb7d812aabef72389576838c1adec05e3ccef5076a0","c4717f4529effec678c8e9cb3451f501863d2fb7efe4e8748d075e402ee4092b62f6d2dd7ddf9aacadbc519d89285eb1b5869e922de8843b9e9f645f9e6aa9bc","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250725%20-%20Receipt%20of%20payment%20for%201803_243%20Franklin%20Street%2C%20Melbourne%20VIC%203000%20-%20aDfCZq7LRBeV4zXEbE4NWg%40geopod-ismtpd-2.pdf","Root","156","156","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-157","250725-Receipt # 91716.pdf","25/07/2025","Receipt # 91716","N/A","N/A","N/A","78.10","e5e2b5f3872cc43fbe9028f924897678f021a7136af08566c3bb318c009285a7","1112e205bc6be3ebb78144071c1e6dedd86ecb8cdb6d98e08d63d0e7d8093ee698018f248687701f208d3150739674378c361369015245f982e8dcabb6431375","Receipt","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250725-Receipt%20%23%2091716.pdf","Root","157","157","25/07/2025 17:42","25/07/2025 17:42",""
"EVID-158","250801 - Areal monthly after-hours trades list update - XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf","01/08/2025","250801 - Areal monthly after-hours trades list update","XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16","geopod-ismtpd","XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16","78.24","8090ce92d84fe393b75ff737e6b51207bad25fb1f5dd08168bec1d0bb2c83a35","370a3c7d289e6e93abdfdddf4c251f23231fcc0f830c473a06df24bd329d3eacaa21211e2b6dfd38c3b56332ffa44951893bdf7640130a100e12696a470b318a","Property Management","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250801%20-%20Areal%20monthly%20after-hours%20trades%20list%20update%20-%20XHMDU5k9R_KzLk9rNyLXtg@geopod-ismtpd-16.pdf","Root","158","158","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-159","250808 - Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00 - 563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au.pdf","08/08/2025","250808 - Hearing reminder for 1803_243 Franklin Street, MELBOURNE, VIC, 3000 R202518589_00","563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","563040061.20417.1754658014190@P03465.dojvic.justice.vic.gov.au","181.23","9a298d82c5795987f43f381c8aacbad4c6fc32c86f80f260fb1a428ab6d77c40","d574a30b299ddd3baff41342b9575d8a344f9a47b5a5edc9d395e334b44797926e8eeb3d2e9b5092af5e1dab54004fc2d16c5a948fafff2e28680b98fac16e7b","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250808%20-%20Hearing%20reminder%20for%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20R202518589_00%20-%20563040061.20417.1754658014190%40P03465.dojvic.justice.vic.gov.au.pdf","Root","159","159","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-160","250812 - R202518589_00 - Summary of Proof - SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","12/08/2025","250812 - R202518589_00 - Summary of Proof","SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com","outlook.com","SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com","269.74","79fbde481d746179706f1bab696c4f6fba708f6687162f6865c853a0613c1227","754f3d9af853ef1be749a3c895ede7573e016bfc83ba448a48d978440c440d21db1f9d34593adfee5e4c14dea0b6080daa61ee403d1d6141c26502bd2c1bdb2d","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812%20-%20R202518589_00%20-%20Summary%20of%20Proof%20-%20SYBPR01MB59524649299D4C2B91833C1DD12BA@SYBPR01MB5952.ausprd01.prod.outlook.com.pdf","Root","160","160","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-161","250812 - Re_ R202518589_00 - Summary of Proof - CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf","12/08/2025","250812 - Re_ R202518589_00 - Summary of Proof","CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com","gmail.com","CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com","259.37","393240f2e26285de60bcadafae35601a4d0e22ca32ed12675182e9ed0e62c238","b65ef8704d1fde4b47def2fc12961b2b6f9581dea04dd3fa0e0d7019309deabeaa80d444153d3237faa93e02ee71100d2696b10fbbf5bbc78b86a8c085423ccb","Document","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812%20-%20Re_%20R202518589_00%20-%20Summary%20of%20Proof%20-%20CAAV=8vu9RA730o2oDbP80ugPsDbbF3CEUxc0v4uC6SRiQuJomw@mail.gmail.com.pdf","Root","161","161","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-162","250812-VCAT R202518589.00 Summary of proof.pdf","12/08/2025","VCAT R202518589.00 Summary of proof","N/A","N/A","N/A","1753.38","0f8dc752d6c6fc5db6fef9af3fd5386693d99612eff5b05c3425726ba82753e1","0b0400d8b88155f29ef8bc903762534a1e9109662e85f068cca43d3d0e40d48144cb20daba55b8799d3254fffdee17e4265adad9f20fe467f559d7543a50752c","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250812-VCAT%20R202518589.00%20Summary%20of%20proof.pdf","Root","162","162","12/08/2025 14:35","12/08/2025 14:35",""
"EVID-163","250815 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000 - 231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au.pdf","15/08/2025","250815 - VCAT order made about R202518589_00 1803_243 Franklin Street, MELBOURNE, VIC, 3000","231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au","p03465.dojvic.justice.vic.gov.au","231605517.30985.1755211520747@P03465.dojvic.justice.vic.gov.au","133.80","e5a44a210a0508b414ed79fc9cd6fae7492b0fcee714cc88db7c3edac627cce4","5953267f642b1a688242f15bb510ca5bdaad3038eb2ffa3b0ce8fcc243b4d8266e345b2b903bc58bec281b4b73a4708b8b26f1671d2ab08fa3b9feebdd292e5f","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250815%20-%20VCAT%20order%20made%20about%20R202518589_00%201803_243%20Franklin%20Street%2C%20MELBOURNE%2C%20VIC%2C%203000%20-%20231605517.30985.1755211520747%40P03465.dojvic.justice.vic.gov.au.pdf","Root","163","163","31/10/2025 02:16","31/10/2025 02:16",""
"EVID-164","250817 -  Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00) - CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf","17/08/2025","250817 -  Without Prejudice  Franklin 1803_ Settlement Terms (VCAT R2025_18589_00)","CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com","gmail.com","CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com","535.46","3f48320526ddfddb95819d1fe6814e1d863b1aa57ee1ddd99dab5ae7b462da90","20e174b4aa14c78c9d01338ed71e2136932994d5007d19e2b31029558d5ec5a2b0bd6d19212d08deb7d187293595cbf7a4258478f9354795beeb847d94d5befe","VCAT Communication","https://raw.githubusercontent.com/ck999kk/All_Events/3d5af32eed007ba3a748d8f198bd42fbd221a6e7/250817%20-%20%20Without%20Prejudice%20%20Franklin%201803_%20Settlement%20Terms%20(VCAT%20R2025_18589_00)%20-%20CAAV=8vudaEJRTaAbGUkPp40NVe4bniaN-Kvh54vdfN5bhb1wxQ@mail.gmail.com.pdf","Root","164","164","31/10/2025 02:16","31/10/2025 02:16",""
